minute,active_evs,routed_now,lava_wait_min,baseline_wait_min,grid_stress,baseline_grid_stress,actual_kw,forecast_kw,v2g_kw,v2g_supplied_kwh,v2g_credits_awarded,credit_ledger_transactions
213,50,1,50.0,118.76666666666667,0.7256745888632468,0.9256745888632467,990.0,990.0,160.0,1.2,2,0
214,50,1,50.0,118.76666666666667,0.7256745888632468,0.9256745888632467,990.0,990.0,160.0,1.2,2,0
215,49,1,58.0,118.76666666666667,0.7250622742319341,0.9250622742319341,990.0,990.0,160.0,1.2,2,0
216,49,1,74.0,118.76666666666667,0.7250622742319341,0.9250622742319341,990.0,990.0,160.0,1.4,2,0
217,49,1,82.0,118.76666666666667,0.7250622742319341,0.9250622742319341,990.0,990.0,160.0,1.7999999999999998,3,0
218,49,1,90.0,118.76666666666667,0.7250622742319341,0.9250622742319341,990.0,990.0,160.0,1.7999999999999998,3,0
219,48,0,0.0,0.0,0.7450622742319342,0.9250622742319341,990.0,990.0,144.0,1.4,2,0
220,49,0,0.0,0.0,0.7445839034262209,0.9245839034262209,990.0,990.0,144.0,1.4,2,0
221,48,0,0.0,0.0,0.7445839034262209,0.9245839034262209,990.0,990.0,144.0,1.4,2,0
222,47,0,0.0,0.0,0.7445839034262209,0.9245839034262209,990.0,990.0,144.0,1.4,2,0
223,47,1,98.0,102.76666666666667,0.7445839034262209,0.9245839034262209,990.0,990.0,144.0,1.4,2,0
224,45,0,0.0,0.0,0.7245839034262209,0.9245839034262209,990.0,990.0,160.0,1.5999999999999999,3,0
225,45,1,98.0,102.76666666666667,0.7245073640973068,0.9245073640973067,990.0,990.0,160.0,1.5999999999999999,3,0
226,45,0,0.0,0.0,0.7245073640973068,0.9245073640973067,990.0,990.0,160.0,1.4,2,0
227,47,3,98.0,102.76666666666667,0.7245073640973068,0.9245073640973067,990.0,990.0,160.0,1.4,2,0
228,47,2,98.0,102.76666666666667,0.7245073640973068,0.9245073640973067,990.0,990.0,160.0,1.4,2,0
229,46,1,106.0,110.76666666666667,0.7245073640973068,0.9245073640973067,990.0,990.0,160.0,1.7999999999999998,3,0
230,45,1,114.0,118.76666666666667,0.7247178472518205,0.9247178472518205,990.0,990.0,160.0,1.7999999999999998,3,0
231,43,2,114.0,118.76666666666667,0.7247178472518205,0.9247178472518205,990.0,990.0,160.0,1.7999999999999998,3,0
232,42,1,130.0,134.76666666666668,0.7247178472518205,0.9247178472518205,990.0,990.0,160.0,1.7999999999999998,3,0
233,41,0,0.0,0.0,0.7247178472518205,0.9247178472518205,990.0,990.0,160.0,1.7999999999999998,3,0
234,39,0,0.0,0.0,0.7247178472518205,0.9247178472518205,990.0,990.0,160.0,2.1999999999999997,4,0
235,39,1,130.0,166.76666666666668,0.724736982084049,0.924736982084049,990.0,990.0,160.0,1.9999999999999998,3,0
236,38,1,122.0,174.76666666666668,0.724736982084049,0.924736982084049,990.0,990.0,160.0,1.9999999999999998,3,0
237,38,1,122.0,174.76666666666668,0.724736982084049,0.924736982084049,990.0,990.0,160.0,1.7999999999999998,3,0
238,40,2,122.0,182.76666666666668,0.724736982084049,0.924736982084049,990.0,990.0,160.0,1.7999999999999998,3,0
239,41,1,122.0,182.76666666666668,0.724736982084049,0.924736982084049,990.0,990.0,160.0,1.5999999999999999,3,0
240,43,2,122.0,182.76666666666668,0.733059522995968,0.933059522995968,990.0,990.0,160.0,1.5999999999999999,3,0
241,44,0,0.0,0.0,0.733059522995968,0.933059522995968,990.0,990.0,160.0,1.5999999999999999,3,0
242,44,0,0.0,0.0,0.733059522995968,0.933059522995968,990.0,990.0,160.0,1.9999999999999998,3,0
